AuthorID,Author,Date,Content,Attachments,Reactions
"318137610943856650","seaskiy","2025-03-18T07:10:51.5280000-05:00","WTS Softcore Legacy of Phrecia

**ONLY BULK TRADE** (except for Brambleback)

x6 **Vivid Vulture **                - 2.1d  (12.6 :divine: all)
x18 **Wild Bristle Matron**  - 0.4d (7.2 :divine: all)
x48 **Wild Brambleback**    - 0.3d (14.4 :divine: all)
~~x18 **Wild Hellion Alpha**    - 0.4d  (7.2 :divine: all)~~
x2 **Vivid Watcher**               - 1.5d  (3 :divine: all)

IGN: **@Kringe_Wilson **","",""
"297628407242686465","serejko0","2025-03-18T08:28:47.6800000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow  - 1,5 div (last set)
 
IGN : saix","",""
"287916663662444544","nickwee.","2025-03-18T09:46:35.3300000-05:00","WTS Softcore Phrecia

x2 Vivid Vulture - 2 :divine: /each
x7 Vivid Watcher - 1.5 :divine:/each
x10 Wild Bristle Matron - 0.5 :divine: /each

IGN: @phrecia_LS_proh WTB Beast","",""
"267986146024357889","coco7717","2025-03-18T10:06:49.2680000-05:00","WTS Softcore Legacy of Phrecia 

x12 Vivid Vulture -   1.9d / each
x8 Vivid Watcher - 1.4d/each
x16 Craicic Chimeral - 0.3 d/each","",""
"212534014697799680","jpthedekatin","2025-03-18T10:29:58.1730000-05:00","WTS Softcore Legacy of Phrecia
210 vivid vulture 2.5D
IGN:poeoneisgood","",""
"344237880639750146","6atape9iii","2025-03-18T10:40:52.8470000-05:00","WTS Softcore ""Legacy of Phrecia""

32      Vivid Vulture            2 :divine: each 

ign: SSSSSrrrssssssss","",""
"219123137999142912","chambiq","2025-03-18T10:46:38.0000000-05:00","WTS Softcore Legacy of Phrecia

x8 Vivid Vulture - 2 :divine: /ea
x6 Vivid Watcher - 1.5 :divine: /ea
x6 Wild Bristle Matron - 0.5 :divine: /ea
x3 Wild Brambleback - 0.3 :divine:ea
x8 Wild Hellion Alpha - 0.4 :divine: /ea
x60 Yellow beasts - 1.5 :divine: (stock: 4 sets)

IGN:@Svinotryaska","",""
"291038202695778304","omnijota","2025-03-18T11:06:41.1270000-05:00","WTS Softcore ""Legacy of Phrecia""

:surprisedPika: 60xYellow beasts – 1 :divine:   (stock: 2 sets)

IGN: @NãooSeiDirigir","",""
"1073512347068538950","joyful_mango_50566","2025-03-18T11:44:20.0580000-05:00","WTS Softcore Phrecia
----------------------------------------------

x300+   Craicic Chimeral ----  0.3 :divine:  / each
x1     Black Morrigan ---- 0.6 :divine: / each 
x1     Vivid Watcher  ----  1.5 :divine: / each
x30     Vivid Vulture ---- 2 :divine: / each

----------------------------------------------
IGN : EvenHayVCL","",""
"882344627808645190","abcdefghijk7652","2025-03-18T11:51:11.6130000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 1.5:divine: per set   (Stock: 2 sets)

IGN:  @Nero_brb","",""
"367665657245859841","rafaelrdp","2025-03-18T11:58:02.3350000-05:00","WTS Softcore ""Legacy of Phrecia""

~~60x :surprisedPika:  Yellow Beast - 1.3 :divine:  per set ( stock: 3 set)~~

IGN:  Sunzinhox wtb yellow beast","",""
"1073893758782939146","d20artificer","2025-03-18T12:21:42.1970000-05:00","WTS Softcore Legacy of Phrecia

x6 Wild Bristle Matron - 0.4 :divine: each

IGN: @AlmsForTheDead","",""
"294724955000537089","xyligan__","2025-03-18T12:47:51.5150000-05:00","WTS Softcore Phrecia

~~x82 Vivid Vulture = 1.8 :divine:  / each ~~
~~x28 Vivid Watcher = 1.4 :divine:  / each ~~
~~x74 Craicic Chimeral =  0,3 :divine:  / each ~~
~~x13 Black Mórrigan = 0.6 :divine:  / each ~~
~~x58 Wild Brambleback = 0. 3 :divine:  / each ~~
~~x24 Wild Bristle Matron = 0.5 :divine:  / each ~~
~~x24 Wild Hellion Alpha = 0.5 :divine:  / each ~~
x24 Wild Bristle Matron = 0.5 :divine:  / each 
x136 Fenumal Plagued Arachnid = 1 :divine:/20

IGN: @ABOYOUDNA","",""
"282952362979753985","unique_lord","2025-03-18T12:54:03.6850000-05:00","WTS Softcore Legacy of Phrecia

106x Craicic Chimeral - 0.3 :divine: each
32 x Black Morrigan - 0.7 :divine: each
8x Vivid Vulture - 2 :divine: each
19x Wild Brambleback - 0.3 :divine: each
6 x Wild Bristle Matron - 0.5 :divine: each

IGN:
```
@UniqueLord WTB [] !
```","",""
"161142915131768832","kashakesh","2025-03-18T13:07:38.7220000-05:00","WTS Softcore Legacy of Phrecia

x 50 Vivid Vulture -   1.9 :divine:each
x 4 Black Morrigan - 0.7 :divine: each

IGN: kOuOsh","",""
"277888284204597248","nakedscmo","2025-03-18T13:45:51.9830000-05:00","WTS SOFTCORE Legacy of Phrecia
60x Yellow Beasts 1.25:divine:/set (6 sets ready) 

IGN: @BlindLSBoy","",""
"353974790207307776","kukabara.","2025-03-18T15:56:04.1800000-05:00","WTS Softcore Legacy of Phrecia:

Yellow Beasts - 60 for 1.5 :divine: / 7 set(s)

IGN: ER_EFFIN","",""
"270983306068099072","infairium","2025-03-18T17:24:23.8590000-05:00","WTS Softcore ""Legacy of Phrecia""

:surprisedPika: 60xYellow beasts – 1.5 :divine:   (stock: 29 sets)

`IGN: @infairiumShadowLoP`","",""
"771906457267863572","avocado1182","2025-03-18T17:24:57.5760000-05:00","WTS Softcore Phrecia

60 x Yellow Beast - 1.2 :divine:  each ( 8 sets )

IGN: ``_KongManWai_Vivian_``","",""
"538849005606535178","madruguinha1986","2025-03-18T18:00:44.8900000-05:00","WTS Softcore ""Legacy of Phrecia""

60 Yellow Beasts - 1.3 :divine: per set (Stock: 3 sets)

IGN:  @SungEspadachim","",""
"227848429047382034","exaltador","2025-03-18T18:28:55.0610000-05:00","WTS Softcore Legacy of Phrecia
x60 yellow beast sets - 1.2 :divine: /ea (Stock: 11 sets)

IGN: @Khalistria","",""
"451043365077778437","rqdotoxd","2025-03-18T18:56:38.3780000-05:00","WTS Softcore Legacy of Phrecia
x9 Vivid Vulture - 2:divine:/ea
x107 Craicic Chimeral - 0.4:divine:/ea
x18 Vivid Watcher - 1.6:divine:/ea
x6 Wild Bristle Matron - 0.6:divine:/ea
IGN: @nandomomlt","",""
"339539264012288000","nathanael4664","2025-03-18T18:58:35.6830000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 1 :divine: per set   (Stock: 3 sets)

IGN:  @SurferCrow","",""
"238763446017982465","everton3503","2025-03-18T20:41:41.5060000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 1.5:divine: per set   (Stock: 3 sets)

IGN:  @Radagast_Pala","",""
"201429714362040320","vitork","2025-03-18T22:46:49.2310000-05:00","WTS Softcore Legacy of Phrecia

8 Wild Bristle Matron - 2.4 :divine: for all

IGN: @ArkflowPS","",""
"231725798497845250","apolone","2025-03-19T00:27:02.9520000-05:00","WTS Softcore Phrecia

x60 Yellow Beasts - 1.5:divine: - STOCK: 5

IGN: @AAAAAAAGRH","",""
"336560065337360405","m.j.s","2025-03-19T00:53:41.8600000-05:00","WTS Softcore Phrecia

x60 Yellow Beasts - 1.5:divine: - STOCK: 7

IGN: @ceyx_phrecia","",""
"113019457122664448","zyraxion","2025-03-19T03:53:09.6080000-05:00","WTS Softcore Legacy of Phrecia
12 Vivid vulture 1.9 :divine:  each 22.8 :divine:  for all
IGN : imillegallyblind","",""
"458009880096407582","realslimamin","2025-03-19T03:55:06.3000000-05:00","WTS Softcore Legacy of Phrecia
x64 Vivid Vulture -  2d ea     buy 60 get 4  for free  
ign: Sru_BaitedByLance","",""
"364857328547397644","melu9606","2025-03-19T05:34:27.6960000-05:00","WTS Softcore Phrecia

||x46 Vivid Vulture - **2 :divine:  each**||
x25 Craicic Chimeral - **50 :chaos:  each**
x34 Fenumal Plagued Arachnid - **14 :chaos:  each**

IGN: MinahRHR","",""
"274008709749932032","knaagie","2025-03-19T06:41:49.5960000-05:00","WTS Softcore Legacy of Phrecia:
x60 Yellow beasts 1.4 :divine: (Current stock: 2)
IGN: `@pKnaag`","",""
"858188305312251915","asweetsmile","2025-03-19T06:50:46.0990000-05:00","WTS Softcore
x20++ Vivid Vulture - 1.9 Div ea
x4 black morrigan - 0.7Div ea
IGN: ASWEETSMILE","",""
"390816734111727616","rosdeneunnaenyeone","2025-03-19T07:00:15.0940000-05:00","WTS Softcore ""Legacy of Phrecia""

60 yellow beasts - 1.5 :divine: ( 10 set )

IGN:  @페코페코페코","",""
"318626373298159617","mercad","2025-03-19T07:40:48.7460000-05:00","WTS Softcore
~~25x Vivid Vulture - 1.8 :divine: each~~

IGN: GigaGoon","",""
"343348305587077130","chilleq","2025-03-19T07:43:34.3500000-05:00","WTS Softcore Phrecia
x44 Wild Brambleback - 0.25:divine:/each (all for 10 div)

IGN: RandkowiczSolowy","",""
"202181808215818250","hieidoido","2025-03-19T08:27:18.4780000-05:00","WTS Softcore Phrecia

~~22X Craicic Chimeral - 0.3 :divine: /each ~~

5X  Sets of Yellow beats(Set/60) - 1.2 :divine:  each

@GerardAphonse","",""
"243874442751639564","kaarbon","2025-03-19T08:42:03.8420000-05:00","WTS Softcore Legacy of Phrecia

Yellow Beasts - 60 for 1.5 :divine: / 3 set(s)

IGN: Karbon_Flicker_P","",""
"604934304027639819","chups73","2025-03-19T10:18:16.1750000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts (set) 1.5 :divine: / set (stock: 15 )
50+  Craicic Chimeral 0.5 :divine: / each 

IGN : @Chups_Phrecia","",""
"199962886989152256","ceep","2025-03-19T10:43:40.4350000-05:00","~~WTS Softcore Legacy of Phrecia

Yellow beasts x60- 1.5 :divine:  / set (stock: 2 sets)

IGN: ceepCat~~","",""
"493148314074611712","arti222","2025-03-19T12:48:07.5090000-05:00","WTS Softcore Phrecia

24x Black Morrigan 0.7 :divine: /ea
30x Wild Brambleback 0.25 :divine: /ea

IGN: MorderczeUlumulu","",""
"315594167663329281","bgelf","2025-03-19T14:01:26.6930000-05:00","WTS Softcore Legacy of Phrecia

x3 Vivid Vulture - 2.0 divine each
x1 Vivid Watcher - 1.5 divine each
x3 Wild Bristle Matron - 0.5 divine each
x6 Wild Brambleback - 0.2 divine each
x5 Wild Hellion Alpha - 0.4 divine each

All for 11 divine

IGN:@KamiScionnn","",""
"323756675486056448","stasicus","2025-03-19T14:02:09.3960000-05:00","WTS Softcore ""Legacy of Phrecia""
60x Yellow Beast 1,3 d  (14 sets)
IGN: cutttitul","",""
"541223700142227466","lomax.1311","2025-03-19T14:16:53.0510000-05:00","WTS Softcore Legacy of Phrecia
x 62 Vivid Vulture - 2 :divine:each
ING LomaxOsabi","",""
"313400748559958017","raynar3455","2025-03-19T15:00:47.9100000-05:00","WTS Softcore Legacy of Phrecia

  Yellow beasts x60- 1.5 :divine:   (4 set)

IGN: Raynanz","",""
"302026963097354242","gandrel72","2025-03-19T15:19:15.3390000-05:00","WTS Softcore Legacy of Phrecia

12  Vivid Vulture                       1.8 div each

IGN: @GuerrierSousChampi","",""
"121439120240279555","fill","2025-03-19T15:52:12.2830000-05:00","WTS Softcore Legacy of Phrecia

x30 Vivid Vulture 2.0 :divine: /each

**Buy all get 3 Black Morrigan free!**

IGN: LastChanceForAMirror","",""
"662428197404540928","luqtup","2025-03-19T16:10:31.8940000-05:00","WTS Softcore Legacy of Phrecia

Vivid Vulture 2:divine: each (Stock: 43)

IGN: @EverythingsOkay","",""
"845395851945312346","tatarsstan228","2025-03-19T16:13:39.1190000-05:00","WTS Softcore ""Legacy of Phrecia""
**---------------------------------------------------------------**

` Stock    Beast Name            Price`
~~` 12      Vivid Vulture          2.0`:divine:~~
` 43      Vivid Watcher          1.5`:divine:  ***59 if u take all***
~~` 08      Black Morrigan         0.7`:divine:~~
~~` 014     Craicic Chimeral       1/3`:divine:~~
` 02      Wild Bristle Matron    0.7`:divine:

**---------------------------------------------------------------**
**IGN**: `@givemedivspls WTB Beast`","",""
"1262774422960341083","_francisn7_","2025-03-19T16:22:06.5910000-05:00","WTS Softcore ""Legacy of Phrecia""

60x Yellow Beast - 1.2:divine:

IGN:  @MajorTeles","",""
"348921092624220162","noxob","2025-03-19T16:23:58.6440000-05:00","WTS Softcore
31x Black Morrigan       |   0.7 :divine: each
8x Wild Bristle Matron |   0.5 :divine: each
igN: Noxob_Flash","",""
"807240523592630364","cfzwxlove","2025-03-19T17:27:05.1150000-05:00","WTS Softcore Legacy of Phrecia

🟡  Yellow beasts x60- 1.5 :divine: (12 set)

IGN: cfxyloveyy","",""
"357493527703191553","username566","2025-03-19T17:30:42.2430000-05:00","WTS Softcore Legacy of Phrecia
Yellow Beasts 60 x - 1.5 div (3set)
IGN: @mykneegrowsweak yellow x60","",""
"302531005968023572","chronnox","2025-03-19T19:19:33.2660000-05:00","WTS Softcore Legacy of Phrecia 

60x Yellow Beast 🐯  - 1.5 :divine:  per set (20 sets available) 

IGN:@Chronno_Slam","",""
"812961041897619486","daker1101","2025-03-19T22:34:10.2220000-05:00","WTS Softcore Legacy of Phrecia
x8       Vivid Vulture            1.8   :divine: / each
x4       Wild Bristle Matron           0.4 :divine:/each

IGN : closrange","",""
"195878001437573120","iserbiuslol","2025-03-19T23:21:11.6510000-05:00","WTS Softcore Phecia

38 Vivid Vultures - 1.8 :divine: each - 68 divines total

IGN Cultar_ZenithGodX","",""
"230131348914831361","tvl792","2025-03-19T23:51:35.7510000-05:00","WTS Softcore Legacy of Phrecia
~~5 Vivid Vulture - 2div each ~~
x4 Vivid Watcher - 1.5div/ea
x17 Wild Bristle Matron - 0.5 divine /ea or 8div all
x8 Wild Brambleback - 0.3div each or 2div all
x20 Black Morrigan - 0.7div each or 14div all
~~x8 Craicic Chimeral - 50c/ea~~

IGN: TVL","",""
"115616404467613701","polarbearrrs","2025-03-20T00:06:18.9370000-05:00","WTS Softcore Legacy of Phrecia:

Yellow Beasts - 60 for 2 div / 7 set(s) available

IGN: Polar_EinharEscort","",""
"163905836673007617","palleachill","2025-03-20T00:33:23.5410000-05:00","~~WTS Softcore Legacy of Phrecia
yellow beasts x60                  1.5 :divine: (stock: 5)
ign: PinkAndFluffy~~","",""
"247135962465959936","subparpt","2025-03-20T00:42:12.1810000-05:00","WTS Softcore Phrecia

4x Black Morrgan 0.7 :divine: / each
8x Wild Brambleback 0.3 :divine: / each
4x Wild Hellion Alpha 45 :chaos: / each
12x Plagued Arachnid 15 :chaos:/ each

IGN: PeterTheThiccest","",""
"437200504104288256","slglucker","2025-03-20T02:57:40.8230000-05:00","WTS Softcore Phrecia

60x yellow beast 1.5 :divine: 10 sets

IGN   LucKeR_Phrecia","",""
"665010001823399951","wamumu_","2025-03-20T06:09:53.5500000-05:00","~~WTS Softcore Legacy of Phrecia

x7 Vivid Vulture - 2.2 :divine: /ea - 14 :divine: all

 IGN: WamumuPhreciaThree~~","",""
"306739847173898250","mrgoogle","2025-03-20T06:24:32.5580000-05:00","WTS Softcore
yellow beasts 1.5d per set (have 4)
IGN: @MrGoogleKB","",""
"154213554021597184","therealfisker","2025-03-20T06:43:47.6140000-05:00","WTS Softcore Legacy of Phrecia
192 x Craicic Chimeral 50c ea
IGN: Moskusrotte","",""
"263121542576078849","nibbee","2025-03-20T08:10:59.1180000-05:00","WTS Softcore Phrecia
Craicic Chimeral 38x - 0.3 :divine: each

IGN: @niBBBBe","",""
"883741073246150686","smikon","2025-03-20T08:34:26.9890000-05:00","WTS Softcore Legacy of Phrecia

x26 Vivid Watcher - 1.5 :divine:  /ea

x10 Black Mórrigan -> 8 :divine: 

IGN: Smikon","",""
"325673379841703936","dgivemeflower","2025-03-20T10:19:09.6890000-05:00","s","",""
"445546386251841536","nelsonchen","2025-03-20T12:01:06.9270000-05:00","WTS Softcore Legacy of Phrecia

X28   Wild Bristle Matron      - 0.6 :divine:each
X81    Black Morrigan            - 0.7 :divine: each
X47   Craicic Chimeral          - 0.4 :divine: each
X82   Plagued Arachnid      - 15 :chaos: each

IGN:Angusbeeff_PHRECIA","",""
"337286739012091904","lgnomv3","2025-03-20T14:23:44.9060000-05:00","WTS Softcore Legacy of Phrecia


x12  black morrigan - 0.7d  each

IGN: Harbinger_of_Samost","",""
"662062193595908100","trustpeoplevkl","2025-03-20T19:25:45.6680000-05:00","WTS Softcore Legacy of Phrecia

``100+  Vivid Vulture ``                       
 2.2  :divine: each
``40  Vivid Watcher ``                     
SOLD   :divine: each
``100+  Wild Hellion alpha ``            
0.5  :divine: each 
``100+ Wild Bristle Matron``
 SOLD :divine:  each
``100+ Wild Brambleback``
 0.2 :divine:  each

IGN: @emquancuacanha","",""
"487923356230877184","yong1233122","2025-03-20T21:36:28.9770000-05:00","WTS Softcore Legacy of Phrecia

14x  Vivid Vulture                        2   :divine:each


IGN: @BoomerGeneral","",""
"381621834837393409","kacare_","2025-03-20T22:49:13.9560000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts - 1.5:divine: (20 sets)

IGN: @chicotefeliz","",""
"371826332423815179","madapaka","2025-03-21T00:24:37.8750000-05:00","WTS SC LegacyOfPhrecia

60x YellowBeasts 1.5:divine: (stock:6sets)

IGN: @ZombiesFallingDown","",""
"1079848351442407496","zuzbuz","2025-03-21T00:34:32.6510000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 1.5 :divine: /set (10+ sets)

IGN:zuz_coinflip","",""
"418290048493027330",".chikichita","2025-03-21T00:45:10.9370000-05:00","WTS Softcore

✅ Vivid Vulture              2    :divine: each  (Stock : 39 )


  IGN: @ChikiChita_","",""
"236015256030281729","lapamin","2025-03-21T01:56:29.5840000-05:00","WTS Softcore Legacy of Phrecia

x48  Vivid Vulture       --- 2 divine each

IGN: lapaminmirror","",""
"619891179034509321","deaddbbeats","2025-03-21T02:00:30.2830000-05:00","WTS Softcore Legacy of Phrecia

x4 Vivid Vulture - 2 :divine: each
~~x8 Wild Breastle Matron - 70:chaos:  each~~

IGN: касанетето","",""
"241240429792722944","maler031","2025-03-21T04:54:11.2560000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 2 :divine: /set 
IGN: @Otrovnigad","",""
"343656023015292929","aramakidme","2025-03-21T05:04:34.8540000-05:00","WTS Softcore Legacy of Phrecia

x56 Wild Bristle Matron - 0.6 :divine:  each
x56 black morrigan - 0.7 :divine: each
x45 wild Brambleback - 0.2 :divine: each

IGN: amegafuru","",""
"611249428023738378","wreckin.","2025-03-21T06:07:41.8580000-05:00","WTS Softcore ""Legacy of Phrecia""

~~60 x yellow beasts --     2div    ~~

IGN: Horron","",""
"314937847243210763","junior_8566","2025-03-21T07:27:02.9580000-05:00","WTS Softcore ""Legacy of Phrecia""

Yellow Beasts 60 x 1,5 :divine: each set  (stock: 7 sets)

IGN: @psvalzeta","",""
"837603410684936213","cat.barb","2025-03-21T08:19:29.8920000-05:00","WTS Softcore

19x Black Morrigan 0.7d each

IGN: Poecat","",""
"816833740750979113","ysun6412","2025-03-21T08:34:08.8120000-05:00","WTS Softcore Phrecia

60x Yellow Beast - 8 :divine:  per 5 sets (10+)

IGN: @肮犹当诛","",""
"482431089806278666","chaupt852","2025-03-21T08:41:56.7100000-05:00","WTS Softcore Legacy Of Phrecia

60 x Yellow Beasts - 1.4 :divine: (stock 5)
IGN:@SC_Paladin yellow beast","",""
"943431479806025728","strawhat1","2025-03-21T11:05:59.4580000-05:00","s","",""
"113126400289959936","morganathon","2025-03-21T13:56:30.0230000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts - 1.5:divine: (4 sets)

IGN: aBlindGuyIGuess","",""
"106826014893568000","gyncoca","2025-03-21T14:59:13.7920000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts - 1.5 :divine:  (6 sets)

IGN: Gyncoca_KB","",""
"277301701806129152","darkangel8187","2025-03-21T15:49:14.5180000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 2 :divine: /set (total 13)
IGN: @MSSKarto","",""
"342366018351529984","cloppern","2025-03-21T16:03:23.5050000-05:00","WTS Softcore Legacy of Phrecia
x40 Wild Bristle Matron - 0.5 :divine: /each
x60 Wild Brambleback - 0.33 :divine:each
x114 Black Morigan - 0.8 divine /each
x48 Craicic Chimeral - 0.4 divine /each

IGN: @DF_OkayTheeenLetsGoMeta","",""
"346351160703057921","kimbel","2025-03-21T17:10:13.2400000-05:00","~~WTS Softcore  Legacy of Phrecia

30x Vivid Vulture - 2.1 d  each


IGN: Kimbel_mfa~~","",""
"802433778290393089","maro3573","2025-03-21T20:37:38.5400000-05:00","WTS Softcore

4x Vivid Vulture - 2.2d each

IGN: @이벤트찍먹스타터","",""
"764907239622180875","kallafior","2025-03-21T20:48:50.6250000-05:00","~~","",""
"334630242868264960","sloth0643","2025-03-21T22:34:50.7180000-05:00","~~WTS Softcore

60x Yellow Beast 2 :divine:  (Stock: 4)

IGN: @Hexbl_sloth~~","",""
"186435136668172289","poussin8036","2025-03-22T01:52:57.0860000-05:00","WTS Softcore Legacy of Phrecia
Yellow Beasts 60 x - 2 :divine:  (1 sets)
IGN: @PhreciaPiouPiou","",""
"554208754204278784","void241","2025-03-22T03:14:37.7010000-05:00","WTS Softcore Legacy of Phrecia

436x Vivid Vulture - 2.2 :divine: (each)

IGN: VoidOffmetaKing","",""
"373012870058737669","sky7860","2025-03-22T03:36:06.8730000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts - 1.5 :divine: /set (1 set left)

IGN: 继续闪电打击","",""
"294552510918557696","bucketless","2025-03-22T05:24:44.9540000-05:00","WTS Softcore Legacy of Phrecia
Yellow Beasts 60 x - 1.5 :divine:  (6 sets)
`@TornadoSuvisIsMinu WTB Yellow beasts`","",""
"432155586197717005","bong_bong_juseyo","2025-03-22T07:35:24.4890000-05:00","WTS Softcore
60x Yellow Beasts - 1.5 :divine:/set (3sets ) all 4d

IGN: @Phercia_ice","",""
"259284885292843008","ireinicus","2025-03-22T07:42:04.4940000-05:00","~~WTS Softcore Legacy of Phrecia
Yellow Beasts 60 x - 1.5 :divine:
IGN: @Horion_phrecia~~","",""
"114830413972635662","jugment","2025-03-22T07:48:06.4750000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 2 :divine: /set 0sets

IGN: Presidential_Rugpull","",""
"294868716473155584","nxngp","2025-03-22T09:47:18.5130000-05:00","WTS Softcore Phrecia

~~60x Yellow Beast - 2 :divine:  /set  (stock: 5 sets)~~

6 x Vivid Watcher - 1.9 :divine:each
3 x Vivid Vulture - 2.2 :divine:each
4 x  Wild Bristle Matron - 0.7 :divine:each

IGN: @Edsamg","",""
"379624861271588864",".johnnyyyyy","2025-03-22T10:39:33.4540000-05:00","WTS Softcore Lgeacy of Precia
60x Yellow Beasts - 1.8 :divine:/set (3sets ) all 5d

IGN: @dopamineedetox","",""
"149690411378671616","zerocataclysm","2025-03-22T11:37:28.3580000-05:00","WTS SOFTCORE Legacy of Phrecia

~~60x Yellow Beasts - 1.5:divine:/set (4 sets ready)~~
~~3x Black Morrigan - 1:divine: each~~

IGN: Zero_LoP","",""
"679352568731926538","ru_baha","2025-03-22T12:09:33.4270000-05:00","WTS Softcore ""Legacy of Phrecia""

48 x Vivid Watcher - 1.5 :divine:each

IGN: @Псевдоним","",""
"716683323665023036","zeacss","2025-03-22T12:45:58.9530000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 2 :divine:/set (Stock : 2sets)

IGN: ChoChotteQuiCrie","",""
"1227393458705137695","diiegoluks","2025-03-22T14:36:19.4030000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beasts - 1.8 :divine: / per set  (2 sets)
IGN: @Minadogelo","",""
"394894249084059648",".akeer","2025-03-22T14:40:42.2580000-05:00","WTS Softcore Legacy of Phrecia

~~x106 Craicic Chimeral - 0.5 div/each~~
x38  Wild Hellion Alpha - 0.5 div/each
~~x100 Black Morrigan - 1.1 div/each
x15 Wild Bristle Matron - 0.7 div/each~~
 
IGN: bibababa","",""
"138443895221649409","hatsax","2025-03-22T15:28:23.2310000-05:00","WTS Softcore Legacy of Phrecia

Yellow Beasts x60 - 1.5 :divine: per set (Stock: 12 sets)

IGN:@HatSaxSurf","",""
"1014270502279331840","jusjig","2025-03-22T16:04:31.5360000-05:00","WTS Softcore Phrecia

x60 Yellow Beast - 1.5 :divine: per set   ( Stock : 12 set )

IGN:  PhreciaJig","",""
"340097618023809025",".marc2k","2025-03-22T17:34:41.7100000-05:00","WTS Softcore Legacy of Phrecia

4x Vivid Vulture - 2.5D each
1x Black Morrigan - 2D each
12x Vivid Watcher - 1.9D each
44x Craicic Chimral - 0.9D each

IGN:  MK_NeedMoreSrines","",""
"274602905791758337","nk2k","2025-03-22T17:50:34.7170000-05:00","WTS Softcore Legacy of Phreacia

x37 Craicic Chimeral - 35 :divine: 

IGN: Roguefarmer","",""
"341766276626251779","papachonch","2025-03-22T17:52:14.0350000-05:00","WTS Softcore ""Legacy of Phrecia"" 60x Yellow beasts 1.5D IGN pepochonch","",""
"319575738598817792",".maessstro","2025-03-22T18:14:51.9440000-05:00","f","",""
"840540077985628181","leosanga79","2025-03-22T19:00:54.2690000-05:00","WTS Softcore Legacy of Phrecia

Yellow Beasts 60 x - 1.5 :divine:  (stock: 1 sets)

IGN: @AtiradoraDaLuz  Beast Set:","",""
"840540077985628181","leosanga79","2025-03-22T19:16:06.0510000-05:00","WTS Softcore Legacy of Phrecia

Yellow Beasts 60 x - 2 :divine:  (stock: 1 sets)

IGN: @AtiradoraDaLuz  Beast Set:","",""
"191990865168695298","mellodude","2025-03-22T19:38:23.0260000-05:00","WTS Softcore Phrecia

60x Yellow beasts 2 :divine:  per set (Stock: 4)

IGN: MellodudeLS","",""
"200234356839546881","sadone4350","2025-03-22T20:47:26.4930000-05:00","WTS Softcore Legacy of Phrecia
x61 Farric Wolf Alpha  -   5 chaos / each
X40 Plagued Arachnid - 14 chaso /each
x9 Farric tiger alpha- 5  chaos /each
IGN: 貓人一號","",""
"663808147164495895","bigmenix","2025-03-22T21:00:59.6780000-05:00","WTS Softcore Legacy of Phrecia

20x Craicic Chimeral - 1D each

IGN: GuildLeader","",""
"926314997695529050","ucanthandleme","2025-03-22T21:10:32.3690000-05:00","WTS Softcore Legacy of Phrecia 

x60 yellow beasts 1.5  :divine:   per set (Stock: 1 sets)

IGN: PewCwdTPew","",""
"563266338202714112","nithi6782","2025-03-22T21:30:19.6050000-05:00","WTS Softcore Phrecia

5 vivid watcher: 7.5 div for all
7 bristle matron: 5 div for all
ign: Nithiii","",""
"267742842686799873","toksking","2025-03-22T22:54:20.6140000-05:00","WTS Softcore Legacy of Phrecia

60x Yellow Beast - 2 :divine: : /set (Stock:2 sets)

IGN: AvatarOnFire","",""
"575182181677400094","peanutbutterzebrahacker","2025-03-22T23:16:07.6970000-05:00","WTS Softcore ""Legacy of Phrecia""
===========
6 x Black Morrigan - 2 :divine:each
4 x Vivid Vulture - 2.5 :divine:each
4x Wild Brambleback 0.3 divine each
10 x  Wild Bristle Matron - 1 :divine:each
===============
IGN: @KBlastOfClustering","",""
"331183969171275776",".stumpoman","2025-03-23T00:15:47.6710000-05:00","~~WTS Softcore Phrecia

60 yellows (4 sets)     1 .2:divine:  (4 sets)

IGN: Phrecia_HOAG~~","",""
"135746511358263296","guido3423","2025-03-23T01:51:36.4350000-05:00","WTS Softcore Phrecia 

60x Yellow Beasts - 2 :divine: - Stock 6

IGN: GenCryMyselfToSleep_","",""
"177134816821641216","spac9287","2025-03-23T02:36:37.1850000-05:00","WTS Softcore ""Legacy of Phrecia""

Yellow Beasts 60 x 1.5 :divine: each set  (stock: 3 sets)

IGN: @SpacGenCry","",""
